fingerprint,delay,variance,times
0E4F190C4A6F7DDF7F8C9A7842B85B4BBCF5F44B,0.3074262,0.003684219,16
0E742A5F55FD6F4DE74A618F068095743AE30E5F,0.447194527,0.020157525,22
0E83A8347254C0572CF2A93D1D34674AC19798A8,0.347477325,0.011173715,24
0E92BF02B3C11B0DD18301A0DE1B164A0546E36F,0.105883,7.61E-06,1
0E94E6E286132300562BD12A6B881708CC032BAF,0.1108766,0.000145587,1
0E98EA05A6DA0FA11C0C3C32BF0D6E4F8B0D1DB8,0.326311838,0.006165474,21
0EA36BA7380AFC4E628997289EB9E78E6984CAB7,0.28652349,0.02423622,20
0ED4CA8A8E6CE2D28D6D23B20815AE3982646FCB,0.318364371,0.040262782,14
0ED62BCD8A7DC5DEB0D5C5CE7D1C33B6C2480041,0.298344675,0.00558169,8
0EDB953238918AAED075123174053E85A3D711D5,0.327049538,0.004021384,26
0EE8B8839D011014CCFF8EDA9DA0BCDC401F9375,0.337084908,0.013823557,24
0F03C4B8C13A312A365856E2541548A70B23F350,0.625067,0.034463826,2
0F0CA58B489D5BB7BDD26590A138D35B273D6219,0.294520171,0.003161807,7
0F1C8168DFD0AADBE61BD71194D37C867FED5A21,0.314055417,0.003929524,12
0F35F5DDD162199B60B2D2CBC9BB7E35A084AFF6,0.09941,0.000304366,1
0F3874C18BE50B83939D09AF2F6C362D1FC6C8CD,0.343417714,0.004871049,7
0F3EF3F2D7E7B4144C5AEEFBC14860E54C2C02DA,0.241765013,0.003546292,15
0F4DE55998EB3A301ED7B8F66E6244493F63F727,0.1956144,3.51E-06,1
0F6033F8B4B2619EB8121CD10CC69B0E0E635A64,0.327189273,0.004940189,11
0F64A062EEB86CCFD243848263CD69B708BCE805,0.48932,0.019114613,3
0F71B014AF6A2235BD0D0FBD2D50161F5F933A0E,0.0993992,1.49E-05,2
0F7CA1ACC93EFA2F5034F299302894D7823BA56F,0.248942575,0.002805208,8
0F938542D1C783D3DC0CB78CA53877290D9FB211,0.283250909,0.006049765,11
0FA8C6295D9D9BD1D2EB1F95026B98F74709591F,0.35026695,0.005795378,16
0FAD8CE4D03C5BAC4A54E010FC0817F868C96E74,0.3980308,0.002975226,3
0FB77127675EF2128311CD84FE2FF00FFC667198,0.440213267,0.097714196,3
0FBABB8C7B22CEDDFC849331E8E9E29C18081235,0.3164354,0.005912901,2
0FCEE0FA9913782208A44B96271FCFA483B04E85,0.432010563,0.014279001,16
0FD0CB1174BDD2D0A4D80FF8A929F687B38FC39B,0.200220467,0.000701033,3
0FDF8268985A0C75E9D830BBB5EF1D6E2EF98706,0.100077133,0.000294387,3
0FE3CE8A2B663F5711DA0505469DA2FCE7B27F5F,0.323004683,0.006228219,12
10043D1BAA8E5121484DDEC97E0219B68A6612F2,0.077963,6.46E-06,1
100A5A5A14612DB6E235DBD95C0BCF4B822FE3BB,0.353388,0.009279238,7
100DE42012BB739A56EAF3266A21C9B168A577BC,0.4383095,0.010496127,6
10231E08F19C03D5A2FE3AAD03D863ABDE2081BC,0.282966167,0.006569594,6
1028D27EAFC35B6B7921BC72CD60A5DD73945AE9,0.28766928,0.003662064,20
103F25015BFCBE28E89360711C05BBBCF837303A,0.3331826,0.005057063,7
104AE1991C61426D9D3256758928B4CE6EF2AFAB,0.304324161,0.052115385,46
105F800FD30E637883A64EA64BC556E82C248A51,0.264467029,0.006536123,21
10699F8650B8011BE6A1FEEF19EEE983E9614B90,0.0964528,5.47E-06,1
106BF05A9D507336DFF8004869088B0F900B4AF2,0.50550828,0.040980124,5
106E3C8FCEF8F5774B9E97732A37DACE99503636,0.26279545,0.00338747,16
1079E628FC6B0025656AC024F2D9975C441498CD,0.295151459,0.009547003,34
107E47E81412FC1DB28D5685F9018C39D4D30905,0.338257554,0.020841142,13
1088AFE45425CDD72EA98C7245F3E03D8C86B336,0.323443011,0.016228576,56
109082DBC8CB441AF24F812C348DB48274613895,0.345146218,0.009998165,11
10960410C9BBB2E3CD8B2A3C36C715C2CD07ACB4,0.381853538,0.007705236,16
10A5EFCCD2FB9C1A4AC20FB779A5DB11B58957A7,0.423418448,0.011304455,21
10B689D11CDCB8EB74BF394880508C975058C608,0.243846291,0.065917677,11
10BE6D891A758670CB130479BA035048ABD3D120,0.1241006,2.07E-05,1
10C079B536D3F682F8A1BB882DED61182646D167,0.379421686,0.006297665,7
10D219897E4F2594AF1EC01C414C2E3754ABA5C8,0.514056617,0.083834645,3
10D5A1CC50849F63A91B3DF8068F806EE3532541,0.251002333,0.001875463,3
10E1D592B53C7F880FB5FC1F705E786AC3EEC0AD,0.249937667,0.006355317,9
10E9A196646DA911893878A78368D67C7B46330A,0.2809782,0.004527629,14
10EE0F3E735CCF20A65ADEE7750766985AE457C2,0.273465959,0.004127585,32
11004CE45C9813C564256B7907008857014CEA5D,0.2067718,0.019005397,3
110E96F85DAC453136B490954350F95F219E29C0,0.3604725,0.018379502,2
1135DE744C137A47DE984E5E0E3AB73FAE606237,0.325904267,0.006273693,12
1137AB1F84EC2D52DFB1915717F14FF1A10EB392,0.300951708,0.109094089,13
114555F8664D317BB9616C02810A8A078049EAE3,0.227126879,0.004519935,43
114F5CD2D75DA75CE02F40EEFFC3508BD8E6ADFB,0.544543933,0.008003662,3
114F6F2A3A6E8AB9AC2BD54B8C5A204C1CA5942B,0.1138416,0.000143208,6
116E8D8CBC15916FB38A0C4C00A870A960C2CE03,0.320171094,0.054941632,17
117286A3F5DF7275F2EB1F28D8AAC72772D84939,0.3107614,0.003166085,7
1172983321801BBFC519E081F967B77484CE71E8,0.438059167,0.081759174,6
117A86DC557C71B333108F5BD846B5B23A7A027D,0.467490691,0.06594356,11
117DA81E36E3D23DA8500E9722D50143CE6391B9,0.232735267,0.00285701,3
118A175FD1EABDFA9DA21B612269C3AC2908CA5F,0.3434875,0.064562812,6
118EC6DCE6B26BFD358DA94E8C15DC14C9D21C4E,0.2053062,7.81E-06,1
119D595A81A67D6C1E4D66B747717FD95225F9F8,0.279559825,0.011827394,24
11A2C7E4629BC8F2AE8188CFF6421F1FBDD2A8CE,0.269421248,0.017870362,25
11AC67307B362B77569AF314A9A7A06B9195DF19,0.334777619,0.004237355,21
11C7F8EEEE7445618DD7DE562F7D1218B5DB4B2E,0.269804545,0.001767725,11
11C9529C9D0671545EAEF80DFE209AD977BCE908,0.471985,0.005177917,2
11D636E3ED5DFB84832093EC0A32DD28E5FD53D4,0.6929046,0.009103491,1
11DCE433BB32AC0CAF8AEE1E6EF9C3F3DD7E2E9B,0.325869308,0.005317628,26
11DF0017A43AF1F08825CD5D973297F81AB00FF3,0.269933612,0.001800862,28
11E8E67A70DCC262A1EEFCFA51847AA8826E63C8,0.5218218,0.002555499,1
11EA7F8A581D7BCD1F77ED5B7526A0B92B003A87,0.2346192,0.00731824,9
11FBC2FABCF3ED46853A261305D83DF0A1136FEB,0.251189067,0.00482381,6
11FC7D9C7D8DF74326B90EC71C10173279738B8F,0.213146467,0.002741999,6
11FD24668A0A515E355E1B88FEAC87ABA4096946,0.249566933,0.003773197,3
120B784A57DD02910E9823DF3663954F3E257F24,0.3584438,0.027255132,2
120D02DB745BE2439BAA2544C5AE8C8E5654360C,0.27127835,0.004504664,4
1214952C0357904505AAE425D48D84131064E9AC,0.32444337,0.004624699,33
121820DD492FD07AEE11DCF852E52AFF4A7D636B,0.1933073,0.002577911,14
121FF0E504C88CDF693821B4F9312C0F349E0B63,0.3744734,0.002265508,4
12567D60BD7A3B9366665DF387D00F51B6400E2A,0.4588866,0.004783372,1
1261042B1775BBACE38DC6C4BCAE87A78B1CDF06,0.260350351,0.004441177,45
127E803888D82F33CC3C311ECC6CCEB7708831CB,0.1965844,0.001969267,1
127F6358F68FFB7E437DBA51D6D4DAC47B9F78A7,0.113143667,0.003176785,12
12AD30E5D25AA67F519780E2111E611A455FDC89,0.24614865,0.003888617,12
12CD9B24FB7F981E800F86A37DEFA47B4AE572DC,0.303159773,0.009946172,15
12CE2632ADF8FA59656836DFBFE0FFBDEE071F79,0.326002324,0.006089596,21
12CF84D3D2E30BB9799BFC0E1DDDFDA8D35AF007,0.293324217,0.012044333,12
12D5CABC9A021D94D5869A2692B3CD173DB97263,0.263174747,0.010871921,15
12D978C2A4CB4AC17940FE88F899B67A0FF9BAAD,0.356989975,0.010735298,16
12F055809E158CFA25FBC434D974D74F18AC2F1A,0.424772653,0.00986594,15
12F3369E046656A3266B834DA7C7CDBE0B59F8E0,0.1620134,0.000372808,1
12F4E0925A5E9B300EE321F17D741221B457A920,0.2749283,0.006011868,2
130CFCF38BA3327E3001A1DB2A4B5ACBDAE248D9,0.1896432,8.79E-05,2
132395E199674BC4E65EA90DA0150D51D12B8221,0.34742654,0.0039725,10
1324B4C0E741D5786DFD2106F9F71734CAA331F8,0.305191243,0.00499347,14
132A082CE32F3CDD1BDB80B240299A615346F34B,0.293467925,0.003623862,8
133041CD0ABACE2F8C329DC557776FD0B8D73167,0.4837542,0.010346727,1
1331D4F20F9679FEA9F1AAFA2EA9C992AC6F172E,0.267632709,0.002618,11
1337FB9D2D56D1435B561E1281F2AF088EA1A877,0.076845333,0.010933287,3
133BBDA007B04F3EF3BAFEF9DE204425984CA841,0.30830117,0.039424005,33
133D3D8F3B7220A314BAF02A42A566E230234638,0.324900893,0.021368021,28
1355DA12ADB2C0B2C18006FE1E65F3253D35FF61,0.263362971,0.004907186,21
1358B726FC6A0D2D15417B0376B3E42D48C50211,0.435828007,0.008833238,27
1359F119DBD7163C35E39119765C6EB1023D1697,0.319113,0.028856028,10
1363EB2417A5A3A64DD0D3A735594A2D019E1A86,0.23558396,0.005131657,5
13794F4C8E443AA47D46DDF9F9B83659290C9AAF,0.2220258,0.032908693,1
137DD6369FCCA88677286A910F173A84B48A73AE,0.189279236,0.001213498,11
1384B45F472EFC784D833E5DD2A67F56FFB8B658,0.318981133,0.005585385,18
13914EEC5BCF245D717A4E071E164A4DAB547594,0.288161871,0.007530311,14
13999D7B3DB52C198A64A1E9B864AC87C33D31FE,0.386015778,0.005723853,9
13B69C76175B3E99725DE46D9B17D8B2DCC37990,0.416506771,0.227538196,7
13C08E1D4B59A51F54DE96E84F69FDE87BEFDAC5,0.292131933,0.00278479,9
13CADC9E09F30AF24A98B44E88323DB655A803E9,0.4826734,0.004691567,1
13CE18FDA95C3F628B2D1772030C925B7F716BD7,0.419241667,0.124442935,6
13D107B0E7D33268933A30BB0EDC09828B4FAFF0,0.117628467,1.95E-05,3
13DF6B8C6D41FA401616D70E7B925320A778CB90,0.435437138,0.005589921,26
13EFE593ABC3A1EFA50FB2462F03F71434CDC406,0.395915286,0.014697822,7
13FB26F9361F803AD190FE88B35E241DC084B026,0.269463508,0.004170905,26
13FBC97516DC854399E70BC7CA9A4513FFD4F08C,0.2677872,0.001863522,2
14080AF1608D3099553AEBC58FBFB695D3314253,0.269013567,0.004237994,6
140E4FC6202FE17F46337058FC9848FA9055482B,0.2679648,0.010436682,3
143424DAB7F7FBDFDC7C263A93D4391E34264607,0.095933,5.59E-05,1
144443B8FBB60C730B14D9351FE59AD85A74C3DF,0.285454716,0.028950002,19
145223A4F761DD9F0E14DCDF5120FED4F998FDC6,0.315895035,0.0309463,17
145C1A48FA9D246080535BC24CA4BCCE9EFFBA5F,0.362558347,0.041838403,15
146DE7B26D3CA39A007384ABFE6AFCA723B49556,0.315488831,0.016443397,26
146E036A95F8F0A263CBCA742DC14C8A78386E8C,0.35976294,0.009486903,10
147B1C6E1D4D874BB2949E90F807572265ACAFBE,0.438725373,0.031421444,15
1499D3B81B967C47F18AAC9C1C59576E8CF4F01D,0.322155478,0.007700599,18
149E584199DAD5966FADAA07F4652EB15E9FC658,0.192428475,0.001761873,8
14AE2154A26F1D42C3C3BEDC10D05FDD9F8545BB,0.220198883,0.001257142,12
14BE32AAACB9E7F0BCAFADC15986D787B1325BB6,0.33466055,0.007503235,24
14D3470039415E0694C39351977A2C130994BB58,0.4854465,0.204983015,4
14E722D088B68CCA306AE7834D564BD6F294BF23,0.283339373,0.012890029,15
15181E368F9070EE7B363FD7CD2A107BD768473E,0.141258133,1.03E-05,3
151C3ADA73B06370C64F64A49DC483754EE15775,0.0777282,7.60E-06,1
15291291D81E404FB6BEC16D366608590D2B0247,0.40565254,0.008460826,10
153460C0FE0945B0269999554E85534A2F709D8D,0.320839933,0.007137958,12
15450640183D6488AFEFA8B50EE8E91F64AFE9AB,0.3020064,0.013569975,6
157D3BB79D08BC669BFF745A1E01825F6E3C87BA,0.18415388,0.003455027,10
15841A96CA5C1171985A9565BF7CDDFE2BF8E91E,0.224864817,0.004310156,12
1593DDBBA63CA98F42B6703EEC2B44418590C9FF,0.204139467,0.006892222,6
15B5C4757BC159C87FF667470BBB35376BD8C977,0.4755582,0.02067031,5
15C22735C0EF99F283BB3363EA693D41F417252C,0.406049691,0.006994925,11
15C2FFABEB99D34AEA28EF01DF34D7BF00938D38,0.314961933,0.001997549,9
15CD2C302869242498AFEB2369C0E95882DFCB6A,0.19076485,0.001444463,4
15D96019C065370F37C0DD2C3D36319E4136D38D,0.325840455,0.022187224,11
15DAE2F6C1614F30C84A3DF1FD5ABB0218FEE9C0,0.3535534,0.004769175,5
1600124262D8908982FBACDE02F747CA7FF6C2B8,0.285086625,0.003739547,8
1614082047F92EB0EA92EA3559DB0DC93DFB58C3,0.265635234,0.003389219,29
1614D53DBF379F07D70E677E3B165C38B35F8EEE,0.441711514,0.006016884,7
1616B218DFE10B7D802FA2BFA55E883E3A9BB0EB,0.300503291,0.005827038,16
162C5E11D8AB9EAADFAC82151A36575D3C0F57E9,0.343298078,0.038318139,18
16355C1C0B02AF69618AE6A517A526B8A6B98B9B,0.16319746,0.001720326,10
163C07F42EB06B65410E82A0AB1D14DEDD826C0F,0.29709104,0.004923095,5
166264168E8CCCBB2444ADE0F0A22E4E6DDEF6FD,0.237205933,0.056569718,3
1665623151B12A33B03B1256EC20BCF6CE52FF91,0.349738133,0.004294658,3
1676D60967175C1A2D1104920C30231C24AE4E5E,0.307269046,0.006778746,39
16824F885D72B4FA7A5090E08D877E5404BC214D,0.4399186,0.012838379,1
168A2FD96DB58CAE276BB83178E749717B31D9C4,0.269286757,0.003284197,14
1694A8CD4564D987C59D8A17D74F153ED967AC0C,0.345002853,0.005010575,15
16A8740ECC9785A650876F26A97425C6D8912625,0.285303886,0.038286739,14
16AC44F46A340FF41B18440B68601D6C33DE230D,0.319350827,0.008830136,22
16D0620AB08A091C93BA448769477E4C109FF570,0.485929467,0.005778538,3
16D3252B519861248FDEABE05A6F3B97BC510557,0.248666326,0.002861141,19
16E09CB06617A7215885B6C7C8436B1F8D07960F,0.2999378,0.047868809,9
16E5E5C19F1C0F3FF3326E4D281F647D58730A8B,0.28684662,0.009873765,41
16E60396757D934BBFCC8DD87F9C05B3D1F620DB,0.5352631,0.244432008,2
16F50F2728581FE5CA7AC31F5066DCE8653F996C,0.39951806,0.079415566,10
16F79815BCCA246361C92923FAA293B1F7344FCE,0.1217202,1.09E-06,1
171537B4AD7BBABA1786C8713C37D881C6815E0B,0.3005229,0.005896128,10
1734430C503EE26EC1A3B9EB7C29BF4AC64B922B,0.316830095,0.006263997,19
175D823779FBA9B6CCF1A1001FD19456073D60AF,0.43960785,0.058945326,4
176EC37891794DC7001398A4591FA7F1A77C499D,0.30173742,0.004559398,10
1771F9D32775A95BCB9A0D078E509A5624438B76,0.3316418,0.023735391,3
1787FF83F7828EDCA54D684D7B4DA99B4063BAC4,0.22642965,0.003329893,12
17B1EF851058E14233ECD9E5922FF6316834FDA6,0.280306225,0.003085492,24
17B40C5962AAF8F69667967E8936AE13280B3707,0.312252667,0.004095135,6
17C2FBA1F1AAB637E92247D060A734FD6786433B,0.320231615,0.007727473,39
17CEEA7FF9DC8D7A9A8A7F7D6057FD51ABD80414,0.299753648,0.007698059,50
17DCD11828C952B2A185E102A2C8163C08AF6C47,0.3195727,0.003822153,16
17F41F8DAFA4B36AAB10E202ABA14601AAE1D616,0.36803558,0.253509037,10
1808CDA40FDEFE9F1A117F89477BADC882C08A63,0.20705884,0.003843641,5
18105829C1D3A4438C5C156CA7C08FA62279D0C2,0.3841717,0.017484264,4
1814DBD5E7E1839CA3F43847683A08F3BF3D5C91,0.374494627,0.033565626,15
1815E96EDB9444E9CD0D11FB9BB695B687C21E82,0.311596252,0.003881656,23
1850585BE9BCA1F80D0A051909C94E49D1C49ED3,0.3119064,0.016923518,3
1851149F9CFB05971CF592FA00B9F29D8D71FDC4,0.337266067,0.005434819,9
18671DE5092C67883BFB2450C3267B92618BEC66,0.162749067,0.001534617,9
187528ECDA723BFBEB80AA2906CA479F8D33E88B,0.15523648,0.001772927,5
187F555BA1549E7493DD946181277CC303B0B79F,0.489769,0.008868556,1
1884B98A6817CEA48AD28311E7E9AC220B05533B,0.273414338,0.005963834,13
1893041B86FCED1A2CE2F9E2C5987F534B7DC3E0,0.269142564,0.005903542,11
189C44DD06312D6DF8FB57A944E6819FF245740C,0.3247415,0.00788625,18
18A9D33515E504795927782AE723C234B979BD6A,0.264945774,0.008778088,23
18B160CD5E22BFC345AEE7BA84B7EA45BF457FCA,0.2729238,0.00656453,6
18B88D4A5975C36B6CA5F59FF2167C927A1AC02E,0.226801867,0.001169764,9
18C585E153DFBCC414B8259FE7994BA520B5EB6F,0.329065873,0.004777814,11
18CA9EA099BB9861E354D2A6FF49337A7E81C2F3,0.4502316,0.006835023,2
18D20E4FC4FEF79E9A94C536ED6467F7D3011E0C,0.365201533,0.04711924,6
18D7F3BAF1609DB2127F2A685D16BDE6DD5D6A20,0.4347774,0.006001813,15
18DB3BD369072CF4EE3FB2ED90352E5DCC2EF7F5,0.364941333,0.006988199,9
18F4F0F749B0A48F51F0C56233A7F00C7BCEB4D8,0.364307975,0.010699513,8
18FADE84B757197702AADF821D0DD4DC68F49573,0.0670893,1.65E-05,2
18FF6A3E5B5F79D2AF003D3BFCFBFFC0CED4E8C9,0.294568214,0.005727065,28
1900D1EA046E71CCA36A980988C653AE631EDCD2,0.2535548,0.006338629,1
1909BBDC9D94D90807793A1DD41F5314D7B50ECB,0.2380574,0.013623825,1
19173006B05B6119D966B73AE7677D71EF529CF6,0.113343,0.009172216,1
191D4CFEB279DEB34698AA21E65C42AF8052A245,0.300596252,0.005638541,27
1938F805DEA65F2F351134465BF5D5F3815E5235,0.236792783,0.003601152,12
195712E96FD1C1B18D14D09E9E4E7A6416E23B2C,0.0692268,2.72E-05,2
19591ACAC7B630AD3CBF59C2780E3FC656753569,0.314126928,0.005456794,36
19662E686C17A590849FB4199818758032618926,0.273638378,0.003724634,9
196C05BF08CC248EE563B49D36CAC89793AFBC5E,0.222794273,0.002441986,11
196FFB20E96E749191E742125E66DDE2ADB17333,0.3785364,0.005103973,4
19A65048A97721E4C0FCF5040BE4D600D2EC07E8,0.424396627,0.00677282,22
19AB476655FF2B6136F6E8829CE82AB6A5EFF898,0.238961964,0.00730688,11
19B19638BAA48FA3A5C0FE5E9C274BEAF8AD3840,0.323185371,0.029293868,7
19B2AB23AC228703D814F0DCA41059342CB3EA07,0.3092804,0.002119686,6
19C64AF24E40C2CE5E3CA5231509213230B46F70,0.174274,7.11E-06,1
19CCB7D946802677768364E2984A998E78956DB9,0.4253886,0.009519719,4
19CF60820AD5A8248AEA56DD5276BD98F27DCC36,0.30211765,0.002066218,4
1A020A414D8AB25F54415C8C1E75A5562A9DD9A6,0.4203182,0.011378795,1
1A0873654174FF8B1D66B02DA82D46ADDD46AC4B,0.2611156,0.006548657,4
1A1DEFA58DD2F35A58FF2433E07E53E36DE34A66,0.3996116,0.015998114,4
1A1EB9BCD6BA1D9BAD65D6909FD127663C107BF1,0.397931278,0.009333503,18
1A243DA6F639A9C99B4391158E0E14E89C29754C,0.186648114,0.002423472,7
1A32F188D32DF01890A5EEF4F47243704E593BE6,0.35601378,0.008977383,10
1A3630BCCF3E65DDD43D35013835141BEEB89DCB,0.480243118,0.013828932,17
1A41133819D529C94F9ADE77A10F7443B5E45BEF,0.4977411,0.010610966,2
1A45601A517304EA7C8DC9339A99FE6C65CAA499,0.142799086,0.0014133,7
1A52E1EA95EA1C05E6A3B643AA9AC1E87FC796F3,0.1148728,2.40E-05,1
1A7CF5047FCD5ACA04BC490C455DA1BC72116CFD,0.409923,0.004059104,2
1A847774329EA9D3891D4B42246665DDE7E89850,0.075904067,0.000174689,3
1A871936330282BF5DA13852F8A09B074443CD55,0.271284774,0.003660108,23
1A9B7E5FC08FFD349E73EF8FDF9098D71D5C5B62,0.20025844,0.000919703,5
1AA042AA8013B7C7853CE2A788537DF558498510,0.313622638,0.004993894,21
1AA63474AB2277A944E452649EB19044F21314E4,0.287006703,0.008461758,31
1AA683E036EA10AA6E078D40498CC7234F6424B9,0.1113187,4.75E-06,2
1AAC19D892F84910AB94C45092241ABA3CFC4C89,0.255300618,0.004963131,11
1AAC8733A118351B56FCBBD532E1D6F47A95022B,0.349510867,0.005726835,3
1AB5E57A8356C94803B9199FD4A9845854E6A0AC,0.274687542,0.004689438,24
1AB8133A5F42C0505A6352FC162A20270233CA98,0.32766936,0.005312482,5
1AC8884B9C1D1E28DEC7A24610F31E9C6D2C4FA3,0.332999123,0.006163939,13
1AD5D1AB1932F683B6CE40D85021FB4CA830E7F2,0.41866225,0.009115131,4
1AD60CF00F76A40DB6100804F03B1307A3AC1AF0,0.34308412,0.005399963,5
1AD7A0EEC7FC85149841374446F80475DD10EA64,0.299955852,0.003689345,27
1AFC99ECD56BF792E2DC89FB9D419B3580D6D89B,0.32057432,0.006139221,5
1B0669EDDE44DEF25446BCBFB9A9F3A62A23F399,0.48455,0.004231915,1
1B08DD85E096AB216DABE144EC69A9CAF3C0E310,0.408207431,0.006486356,32
1B0AAE2012DB8E364A42739906249E1E8959A216,0.339528938,0.00532354,16
1B0D3C8AE82CC9F2ABB736176825703DBEA9369C,0.1419904,0.004900594,1
1B18F98534634EF4EB4B36523F052F4D829E0496,0.293833808,0.003042678,25
1B4A437696F11D5762858F980D2CE36B4BA7898F,0.430137267,0.110780699,6
1B4AA411F9D6D913A15EA5C614AB5CAF08C4309C,0.448085686,0.167918248,7
1B54D213A5D7E936281D303129D3FB1D5CE64EBA,0.282953867,0.007282771,12
1B6BCBCDB384364B6FB4F3576CA70AECFC083641,0.089740222,0.000233113,9
1B757597C05680425CC87B8E944F0A61E8EC731E,0.149659967,0.003602873,42
1B9534D70C954C139697EDD8C1DD42499657F816,0.3521904,0.004216521,3
1B9D2C9E0EFE2C6BD23D62B2FCD145886AD242D1,0.403598133,0.006432021,6
1BA2F9436C0018A4B52625D071B72F648522B748,0.347359571,0.007925462,7
1BA539303E7FBC59F23610D93C8928C5F571702C,0.3346954,1.37E-05,1
1BAA33FE4AFA3A307797043FCD59665D3C2CE552,0.3811698,0.005476144,19
1BB90EC57A20D2CC36ACFA8E2E729A7772F39DEF,0.279858,0.00504541,11
1BBAA8F23B56535430AB888190BE1007D33EAA9F,0.1296945,0.000586745,8
1BD5AE024F1CA23189BFC265166045D8EC9BF97E,0.1063963,0.00767757,2
1BD6462B856754E9C826B220B4C47E59D0479109,0.383296133,0.001764648,3
1BDBE9C0F7034E6789A9BF7BED82BE2045F0F5B7,0.161990267,0.000888443,6
1BE94D4D67673C5C58B0B050F70C613280B94F24,0.3930058,0.012512285,3
1BF79AA4CF170310E389AD3299997BA1BC48C7B0,0.3281386,0.015575042,4
1C0736CF3744A3B87C2D2269B8BD3388C7E60552,0.25510023,0.003725368,47
1C1548FB83F57C6B8D2A95282E3AC097BB05CEB2,0.429973095,0.006564617,21
1C15BB5B81EF103108EE7EAB6A88A39E3658990C,0.220040808,0.002307707,25
1C34106064A7345C1C7DFA527D5449AAFC47979E,0.2458624,0.005442732,6
1C53F213C9BBAB2EB39015DD5A1BC89CE152A0F7,0.5357654,0.009060555,1
1C62E9E7977A0C9B6F5D14FFCAF5515C95204C8D,0.275230691,0.002612811,11
1C7700A94DBBFECFA234C1ADD0D23FB87D1D7599,0.271161338,0.005046817,32
1C7D71A2581DE79C5CFC4ED1FF75D5BE30F01BB7,0.422925867,0.006499097,6
1C7F9E59F2831BA505BB8D276487246BF3FCCED5,0.124309,8.32E-05,1
1C81F6595925FDAD0AAB5B92EB4303D1FE38470C,0.299960616,0.023405522,25
1C98F5BEC0493563BCA8DFC498776FEFC2A7A82B,0.4717492,0.005508366,1
1CAC58ED03509FE112CFB780D5B04068644B28E8,0.30623008,0.002641383,5
1CACE884480BB87CC640A51C46087F18F4ABA970,0.24634772,0.003649268,20
1CADCB1F9FEAB7BA825F6A98C4D018C393668C3F,0.27246455,0.005308578,4
1CBAA1FCC2F81ED2201D7AEB6A6FBD6D482AFD4F,0.239255289,0.002915476,18
1CCA6F06C594F5A7E8CA0977101B71944F7904A5,0.420030738,0.006530319,16
1CD59A9804D3FFD877A5CDB58F0F1943CAF4DA4B,0.238021764,0.004830934,11
1CD86E55B4A707863105AB108A99F307C11892BA,0.290111633,0.001941639,6
1CDA765239A945979917154730B66179092B305F,0.354765923,0.100040093,13
1CE1BE5A0847B901306CD1A302E0B2265C887F76,0.429407067,0.007234935,24
1D1D23F156944855E0A5FE06E99DA408EED5AE6B,0.28856402,0.003228349,10
1D24292113610F0096FCC554664EC33BE27A4F54,0.231623489,0.003657889,9
1D24826AD13EFB51A82CA3E56E7524BDBD414715,0.5579953,0.367238253,4
1D3A50D1C49F86D2E3DC7EA4FFBF13C473063870,0.067293533,6.77E-05,3
1D3C9757B09090A9F33435B9BFB7071B8DE310DA,0.3723982,0.022435123,3
1D651A7AD8287CCCF8219C5E001E0574D0C872C6,0.176839314,0.006566906,7
1D6528AA190F17B2C055CBD042D672778A265661,0.337516827,0.069876932,30
1D764756B76BCD821D57242649DE50F4C872F4EF,0.39586064,0.007123986,5
1D7B8E6D6DCD8FAFCB3FF1F546C8C4EAD1EC7DF4,0.4199096,0.01297637,4
1D7DEF222693D24CFE90C9AC18F95E8102AF5C42,0.333558114,0.004452125,7
1D851C4BD54C5923328DEBD4AB1FF7640A2B4E54,0.328555579,0.020125325,39
1D8DE4EF4BFA38D366FCE7249DC41A540D8E1EB9,0.309212371,0.009695595,21
1D8E0893A6FE967D12A94EA78E6DC7540E75E159,0.380894133,0.003382135,3
1D8ED54EA9DF2D46558AD0096DD5D9DD297F13A8,0.4439676,0.007676575,1
1D96ECEECD5C62EA18FE95B61B5936447FA1178D,0.319544933,0.005156222,9
1D9BE25D70B2838E321F00D7859FCE9828E77423,0.433261896,0.007871733,27
1DB041E046F64093306A12BA87F43B76D4CA655E,0.23089516,0.002492107,5
1DBACC31486FC670FBD403FAE877342EC696D598,0.428820075,0.00723074,8
1DBF008C9CD6D1EDEBC0F895DDD6D967333843F9,0.43024225,0.015867321,24
1DC1A8B7A5F9E67BF75A144E496203F87E2EBC27,0.361190138,0.007716698,16
1DC1CD33928610F657FBA0B14DFD1E8B61655CF1,0.144705,9.11E-05,1
1DEECD906AFECF496B7DC1E40829F4563517B4CC,0.322031931,0.008921621,32
1DFE0C6319A10AA27B7103F13D6D8298EE12566E,0.33379124,0.040036282,20
1E03D81C9744DE0E3C9DE6E6FBDF1DF9DAEA5AFC,0.241866811,0.0040798,37
1E073339919F3AD1E82755A909CF458CCC6252D1,0.1655186,1.23E-05,2
1E20B29E42A254193DE7D392C6075A3FA554E747,0.409805293,0.006117751,15
1E3C197C8C922128FF049856E0536FF9CB4E5E8C,0.16958076,0.008432974,5
1E4394DCD757E9F4EE871F5831C796BA4FCF7EB4,0.299317844,0.00444891,9
1E4B09B0A4FDB0B2149785E2AFAA4AE7271B2E20,0.506623456,0.093535709,18
1E5E5C0F0E10F5CA69D0F634B2420BD4CF60C80C,0.3172913,0.00162761,2
